model,model.label,variable,variable.label,variable.mean,treatment,full.treatment.name,posterior.mean,posterior.se,5,95,25,75
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,R,Reference,-0.043132554,0.095748912,-0.191751698,0.110404674,-0.101105565,0.009070399
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,A,Balled-and-burlapped,-0.041856552,0.067115826,-0.14781343,0.065026531,-0.080125782,-0.000462733
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,B,Bareroot,0.007355235,0.090081647,-0.13283466,0.151954755,-0.047686885,0.061838065
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,C,Seedling,0.032982879,0.09055661,-0.112032717,0.174578287,-0.0210023,0.088180683
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,D,Acorn,0.093460519,0.093177094,-0.057870663,0.239954232,0.037073743,0.147394683
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,E,Seedbank,0.136184163,0.088817778,-0.005603888,0.277774545,0.08603634,0.192373255
strip.plot.random,Strip and plot random effects,mwd,Mean-weight diameter (mm),1.884310051,R,Reference,-0.043422998,0.104069865,-0.209232038,0.118297607,-0.104052312,0.015937808
simple,Fixed effects only,tic.percent,TIC (%),0.369,A,Balled-and-burlapped,0.703159601,0.076508902,0.578472492,0.826830248,0.660077439,0.761038973
simple,Fixed effects only,tic.percent,TIC (%),0.369,B,Bareroot,-0.165497706,0.118302316,-0.362315505,0.026156622,-0.239609678,-0.083962774
simple,Fixed effects only,tic.percent,TIC (%),0.369,C,Seedling,-0.122866403,0.116386682,-0.313238654,0.066654344,-0.196043497,-0.042709767
simple,Fixed effects only,tic.percent,TIC (%),0.369,D,Acorn,-17.55896122,64.35616391,-35.43106599,-0.683608771,-2.172717314,-1.160353225
simple,Fixed effects only,tic.percent,TIC (%),0.369,E,Seedbank,-31.26270304,69.14476791,-61.53642305,-1.633504645,-15.34025914,-2.270795549
simple,Fixed effects only,tic.percent,TIC (%),0.369,R,Reference,-33.13873419,87.85857542,-60.50066791,-1.600789292,-15.08810947,-2.316735201
strip.random,Strip random effects,tic.percent,TIC (%),0.369,A,Balled-and-burlapped,0.70294736,0.226801289,0.349284883,1.054801819,0.579224999,0.81230962
strip.random,Strip random effects,tic.percent,TIC (%),0.369,B,Bareroot,-0.176697649,0.298799615,-0.646462957,0.279109724,-0.322477416,-0.005881057
strip.random,Strip random effects,tic.percent,TIC (%),0.369,C,Seedling,-0.139544132,0.301241969,-0.607498758,0.32079975,-0.279984621,0.035583725
strip.random,Strip random effects,tic.percent,TIC (%),0.369,D,Acorn,-26.06722636,148.857689,-27.96975547,-0.212907642,-2.19914485,-1.198657784
strip.random,Strip random effects,tic.percent,TIC (%),0.369,E,Seedbank,-47.12945694,282.0568739,-63.77105387,-1.76780268,-15.45561332,-2.426587193
strip.random,Strip random effects,tic.percent,TIC (%),0.369,R,Reference,-37.70041721,111.8395348,-64.07697605,-1.524088103,-15.56711355,-2.338712747
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.369,A,Balled-and-burlapped,0.705304141,0.445571396,-0.011966639,1.366242672,0.468839634,0.883414536
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.369,B,Bareroot,-0.179214131,0.608011513,-1.094151334,0.784871422,-0.4489345,0.120282829
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.369,C,Seedling,-0.162819425,0.605449477,-1.093448528,0.766591091,-0.411514261,0.156959483
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.369,D,Acorn,-3.611916791,16.68583793,-3.349443556,-0.356346873,-2.028495314,-1.168302314
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.369,E,Seedbank,-25.80217126,43.12054071,-52.23523981,-1.485742763,-14.92615219,-2.671680936
strip.plot.random,Strip and plot random effects,tic.percent,TIC (%),0.369,R,Reference,-31.12732647,88.60340721,-52.60650424,-1.42532226,-14.7955583,-2.656208089
simple,Fixed effects only,maoc.percent,MAOC (%),3.317744333,A,Balled-and-burlapped,-0.210705303,0.054146245,-0.297524025,-0.119719898,-0.240047084,-0.168216337
simple,Fixed effects only,maoc.percent,MAOC (%),3.317744333,B,Bareroot,0.042929648,0.074857609,-0.080907558,0.164898093,-0.009992423,0.089165122
simple,Fixed effects only,maoc.percent,MAOC (%),3.317744333,C,Seedling,0.10243431,0.072779794,-0.014671974,0.22273361,0.054237479,0.15166259
simple,Fixed effects only,maoc.percent,MAOC (%),3.317744333,D,Acorn,0.304952124,0.067310575,0.19250276,0.413730997,0.259907556,0.348672386
simple,Fixed effects only,maoc.percent,MAOC (%),3.317744333,E,Seedbank,0.335990871,0.066638354,0.224385204,0.443019863,0.28938047,0.377950236
simple,Fixed effects only,maoc.percent,MAOC (%),3.317744333,R,Reference,0.390105634,0.065489888,0.28114302,0.495198559,0.345801425,0.432988678
strip.random,Strip random effects,maoc.percent,MAOC (%),3.317744333,A,Balled-and-burlapped,-0.213484799,0.079581271,-0.343546401,-0.087550538,-0.255106043,-0.156496406
strip.random,Strip random effects,maoc.percent,MAOC (%),3.317744333,B,Bareroot,0.043251992,0.10502712,-0.126420278,0.211563204,-0.023546949,0.107846237
strip.random,Strip random effects,maoc.percent,MAOC (%),3.317744333,C,Seedling,0.103541852,0.103987245,-0.062829284,0.271009202,0.035501712,0.164684592
strip.random,Strip random effects,maoc.percent,MAOC (%),3.317744333,D,Acorn,0.329740625,0.105557158,0.159835972,0.498888697,0.257048012,0.386368609
strip.random,Strip random effects,maoc.percent,MAOC (%),3.317744333,E,Seedbank,0.337423516,0.099411142,0.174870549,0.495948829,0.273678608,0.396156351
strip.random,Strip random effects,maoc.percent,MAOC (%),3.317744333,R,Reference,0.392719769,0.119140883,0.20264707,0.581844686,0.32115703,0.461045505
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),3.317744333,A,Balled-and-burlapped,-0.213262854,0.083624098,-0.349248038,-0.078691306,-0.264726935,-0.160913788
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),3.317744333,B,Bareroot,0.042769315,0.112578813,-0.139037495,0.22421674,-0.027161924,0.113673589
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),3.317744333,C,Seedling,0.102873103,0.111629467,-0.085985793,0.273313317,0.037240943,0.177210783
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),3.317744333,D,Acorn,0.323073772,0.113489691,0.144504112,0.510311576,0.255748061,0.395259723
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),3.317744333,E,Seedbank,0.336824681,0.107335017,0.168941764,0.514485746,0.273680118,0.407528905
strip.plot.random,Strip and plot random effects,maoc.percent,MAOC (%),3.317744333,R,Reference,0.39046221,0.123936688,0.189485079,0.586633854,0.31970743,0.4655715
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.181990499,A,Balled-and-burlapped,0.036363572,0.099057631,-0.124390227,0.198079409,-0.014343799,0.116786466
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.181990499,B,Bareroot,0.166496488,0.129646087,-0.044517111,0.380280177,0.079112263,0.251123079
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.181990499,C,Seedling,-0.120262018,0.149069077,-0.362000457,0.126114509,-0.216346716,-0.019576409
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.181990499,D,Acorn,-0.039662876,0.142895672,-0.272858929,0.19542295,-0.131954093,0.057528213
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.181990499,E,Seedbank,-0.107651985,0.149291184,-0.357871738,0.130206128,-0.191260313,0.00605743
simple,Fixed effects only,poc.maoc.ratio,POC:MAOC ratio,0.181990499,R,Reference,-0.268287014,0.165114505,-0.531082288,0.005868785,-0.37657597,-0.158122573
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,A,Balled-and-burlapped,0.005531137,0.225269743,-0.361886371,0.358991123,-0.105937014,0.156986326
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,B,Bareroot,0.18688523,0.292605854,-0.269985619,0.66202497,-0.002976893,0.335230511
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,C,Seedling,-0.110788188,0.301219529,-0.59893436,0.374881664,-0.282433257,0.068792906
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,D,Acorn,-0.07918449,0.324532319,-0.608529294,0.424584452,-0.242205117,0.131536512
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,E,Seedbank,-0.092497458,0.298170317,-0.557063773,0.397319516,-0.265468496,0.083162459
strip.random,Strip random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,R,Reference,-0.232596683,0.387524251,-0.850559949,0.377895852,-0.453853534,-0.012394259
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,A,Balled-and-burlapped,0.010401774,0.229823764,-0.371343687,0.35433522,-0.117077491,0.150984177
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,B,Bareroot,0.178490226,0.299033292,-0.290435631,0.664688482,-0.004961119,0.345842108
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,C,Seedling,-0.121215351,0.307227774,-0.616832003,0.362481281,-0.289408855,0.073136716
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,D,Acorn,-0.071596947,0.327524135,-0.5994456,0.43693153,-0.241351088,0.143247208
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,E,Seedbank,-0.100600987,0.307314935,-0.584009811,0.395600947,-0.2750622,0.091514949
strip.plot.random,Strip and plot random effects,poc.maoc.ratio,POC:MAOC ratio,0.181990499,R,Reference,-0.250605159,0.380656352,-0.854276021,0.344369324,-0.479511736,-0.047819736
